leader,vote,name,Sc,Sc_p,R-Sc,R-Sc_p,slots,Sc_p_lb,Sc_p_ub,Sc_p_flag,Sc_lb,Sc_ub,Sc_flag
A24hx1Tn8KdhJaDLRozmZ6QtE2TYVwPLdrfR4v95JLRx,EX3g83pPDBzmqhR3Butivqobds4Mx547REXycx4jAJe4,"kisslovefun | solana.ing  0% fee +MEV",0.761904761904762,0.5565476190476191,21.333333333333336,15.583333333333334,28,0.24175267492466562,0.8316573514097982,true,-0.2505523353188778,0.43379832297319876,true
71M936kzQRe7eWrABba6yKqPsmTMVhijQqDNQP9qM9pP,DM8eVQwKYpFUq4MAC1XEeZMjV4T34LfvGkK9vca55GaY,"SpaceCat.ws 🚀 0% + MEV",1.001930063578565,0.45441643960036343,1470.8333333333335,667.0833333333335,1468,0.4045777993855329,0.5051855198946779,true,0.04436615339462699,0.138879834259694,true
8ZvC5d39VKnz4UUJV928s76Mv7FdSbX5WwHCuCFAanj3,5WPxGiB6zBXNJp8JN3WhSKDuTY3ZBX6dBDcbtVMQAJLX,"EliteStaking.vip 💜",0.9986761426978817,0.4489966555183946,1194.4166666666665,537,1196,0.3940249365932345,0.505243247193521,true,0.039267516969740075,0.14397847068458092,true
6dwKX2BK1JowEVXvKemcfw2arNeTe6RHYrs4FomxSVPw,BT8LZUvQVwFHRGw2Dwv7UeqDUq7btfjegLpuz5bwgziD,"private",1.2042804323094427,0.4478811149032992,1411.4166666666667,524.9166666666666,1172,0.39239001966476755,0.5047013042503263,true,0.038734170671509235,0.14451181698281174,true
ANTmwMfoBzEk31Rw8e11nLRvDgzWEVEMGUUy1v9fdRxV,DrCcHpAWj8a4JU99QKtwfCynzdhgQeuieAY9WadZD5Ry,"FireDog 🔥 ZERO FEES",1.0347222222222223,0.44543650793650796,956.0833333333334,411.58333333333337,924,0.3832112037632958,0.5094206859582291,true,0.03205791460354877,0.1511880730507722,true
BJu6CLyEP2M5Fvj88DF7ZcJYhs9qb2FYBBrVKwrFYoQk,HAK7iPgQTFwqEzPfVrRDbG5epFdk1dsA9qQexytsDoes,"StakeShip 🛳  Additional rewards",0.9838768115942028,0.4432065217391305,2715.4999999999995,1223.2500000000002,2760,0.40682702298328227,0.48020556917350615,true,0.05715839970479462,0.12608758794952638,true
8bDP7mZsx6Z1pZbRoMtzj5AXaqoyBLqEfgAi157AnKJX,P4f3F3VfMhKvpGQXg2MuvLfWmZui41gvcH9XKtYDiFX,"SOLSTAKER.PRO🚀👦",0.9672750737463126,0.4430309734513274,874.4166666666666,400.5,904,0.38021548763116664,0.507722835999803,true,0.03140261348499679,0.1518433741693242,true
1znL3zFHi3znoaz6T6rnnEnRj8Ar3fohDq7ZNk37sUL,A1taSaBJrLMrqfWsPESYDujnZv5yD7bF35LjXoyNXhzN,"AltaBlock",0.9668288212069939,0.4395093062605753,2285.5833333333335,1039,2364,0.4003033221712857,0.479485006354897,true,0.054383482508248156,0.12886250514607284,true
CZLU7uNs1SNvmV1vodR29hwJFjQ2eVUXsQJwGt2SKVKk,5ni6KoVM62cRJNfFFKGdiyDfYbKWWAGZ21cfGZcj1y66,"Custodian 💼 0% fees +MEV!",0.932103825136612,0.43688524590163935,1137.1666666666667,533,1220,0.3827446832986684,0.4925727618486304,true,0.03978504674382762,0.14346094091049336,true
b8ThsbsARWyjqWrBdU9JNFhXg8ZAjDaJtaqXXzy1sRS,CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,"MARGUS.ONE 💎 0% fee +MEV!",0.943481182795699,0.4365591397849462,2339.8333333333335,1082.6666666666665,2480,0.398313018806532,0.4755749866051432,true,0.05526483613373055,0.12798115152059042,true
Bs1AYgU6v6MiKivhpNpHnU9VePJAfdeC1yC3FuRaBWNa,FPjq7vB2V3TiseJJSPsp47UWSfT4AwvKjiU7GEro7bX9,"Aspis 🛡 +MEV",0.9818075117370891,0.4356905320813772,3345.9999999999995,1484.8333333333335,3408,0.4030012196548864,0.4689485822142397,true,0.060607555994374916,0.12263843165994606,true
4ZUdaCPz4t1gJK6bFN2YdG6BDfxZ3ApvGMiQUmKPPtny,7XTz9RDt9gbckonUUYvzQ8q3Pfdo36oiQsreXsHhNFzj,"Spear | best rewards!",0.9666477702191989,0.435374149659864,1705.166666666667,768.0000000000001,1764,0.39018840895223483,0.48165955004372063,true,0.04851295450801341,0.13473303314630758,true
5X39mKkK1QJBnFmzryeRbVmSKQDHR8bvUMm22gQS95YL,HsCdVYYZAVSKhykpJdrmNKN15ePR8WugGXMbkJb8xdsU,"LIONODER 🦁",0.8754166666666667,0.43270833333333336,350.1666666666667,173.08333333333334,400,0.3405236169982021,0.5298002241472135,true,0.0010919112569516276,0.18215407639736936,true
CbyfiyQAy9pyWKrAv3KViqHgcDPQ9ECmYx3eaQoV5hBw,HFLsfstZkJeWDgVEA5fmXeea876Ad9f1VxrbXk386bBY,"Consensus 🤝",0.9093967013888887,0.43261718749999994,2793.666666666666,1328.9999999999998,3072,0.398254131910689,0.46764101963893684,true,0.05895540326969904,0.12429058438462195,true
2x3pmdwex3s71i8c4VvnHCnYTwXtqPU1LgdX5BLDtN9L,ADmLWUm2eQ3KFijFbqa4bVfiLVmW5iqjStE5b8Wbti1y,"Visor",0.9480140186915889,0.4294197819314642,811.5000000000001,367.5833333333333,856,0.365385940629822,0.49590640004602815,true,0.02973721982385793,0.15350876783046305,true
4o2TxN5RNxjiLvEbK56ZyaZ1bg3ZTgaTLpPRqi8vEkRS,8guXF5HQVU4g71ZCnn6aEJxQyb59NaEc4XCGjF5arsiH,"BLOCKPRIME 💠",0.9231020942408379,0.42735602094240843,1410.5000000000002,653.0000000000001,1528,0.3790685233660079,0.47706865537642856,true,0.04530326243700653,0.13794272521731446,true
Bnqie7FYWudbSuBjyRHzoKQrz7eGFxmY9wFAMQKKQjEe,6xwWwNVXJLGhgPfBpew7UDcSjQr73McXSRK2EhdhcL1u,"Paradigm 🧿",0.9024889729048519,0.42659105229993705,1909.6666666666665,902.6666666666667,2116,0.38542722960507037,0.46879767023136054,true,0.052261653579243596,0.1309843340750774,true
CyUEJ2KvRCDZqPM5PZ7RVznyjsto8zKc5or6CJZJDPda,AjdEzodq5LpRA63AtQaiHyTLDfjTkr6csrtYWiSDPjaK,"IMPULSE⚡️",0.8848632812500001,0.42584635416666666,2265.2500000000005,1090.1666666666667,2560,0.3883695262570816,0.4641949353126363,true,0.05583744133183169,0.1274085463224893,true
2vRvja1nwPE8AFscyYXH5rhYqjbZGMMgTc3D2NgECYus,3bMPt6XEAR7saJYd8H8QpomKkTedLawU678pHvmjHg3Z,"MagicNode | 0% Forever",0.7365079365079366,0.41845238095238096,309.33333333333337,175.75,420,0.32923889008317025,0.513339317691032,true,0.003273703742783976,0.17997228391153702,true
B7yZkjiWsAEPtab7YuGMkD6A3co8J8yp76utF2uMECMA,,"",1.1083333333333332,0.4041666666666667,22.166666666666664,8.083333333333334,20,0.12072566292938436,0.7701766482403205,true,-0.3132443155801063,0.4964903032344273,true
AT87gxXLzzzsW8oEhmcBPwYnDAstVctQkZNfuHLQn4hW,,"",0.5130208333333334,0.4010416666666667,16.416666666666668,12.833333333333334,32,0.15327339920165783,0.7123656329944358,true,-0.2284527181406092,0.4116987057949302,true
49rQADJBCgYXA8sBkBthx3GFLxbtxQXhX4Z752VF6ffi,BCVbQ44TgcDeuAEdpcdUMjy5qGKSxaeUovBqXqWNPNVh,"",0.7681451612903227,0.3958333333333333,95.25000000000001,49.08333333333333,124,0.24546989766875363,0.5688613868671212,true,-0.07097563045117211,0.2542216181054931,true
