leader,vote,name,Sc,Sc_p,R-Sc,R-Sc_p,slots,Sc_p_lb,Sc_p_ub,Sc_p_flag,Sc_lb,Sc_ub,Sc_flag
1NF88KpPdxVAwRSc17cEpwmfusxrrkRmR7G7u8cEva8,EVA88V2YdC1to75CYQd2vWTcAhswsZ7hPoWRqAdLAWfa,"",0.4444444444444445,0.4444444444444445,5.333333333333334,5.333333333333334,12,0.10302554709559231,0.8478405097009271,true,-0.5498396862114027,0.771493194305754,false
71M936kzQRe7eWrABba6yKqPsmTMVhijQqDNQP9qM9pP,DM8eVQwKYpFUq4MAC1XEeZMjV4T34LfvGkK9vca55GaY,"SpaceCat.ws 🚀 0% + MEV",0.7817218350754938,0.41231126596980255,897.4166666666669,473.3333333333333,1148,0.35728606592937323,0.4696187747238069,true,0.04328039789490895,0.1783731101994425,true
4ZUdaCPz4t1gJK6bFN2YdG6BDfxZ3ApvGMiQUmKPPtny,7XTz9RDt9gbckonUUYvzQ8q3Pfdo36oiQsreXsHhNFzj,"Spear | best rewards!",0.7263621794871794,0.4061927655677656,1057.5833333333333,591.4166666666667,1456,0.3573315616042631,0.4569843577143357,true,0.05084872611395871,0.17080478198039273,true
8ZvC5d39VKnz4UUJV928s76Mv7FdSbX5WwHCuCFAanj3,5WPxGiB6zBXNJp8JN3WhSKDuTY3ZBX6dBDcbtVMQAJLX,"EliteStaking.vip 💜",0.7313957475994514,0.4031207133058985,710.9166666666667,391.8333333333333,972,0.34384626735214496,0.46536624360387213,true,0.03741937179622258,0.18423413629812885,true
ANTmwMfoBzEk31Rw8e11nLRvDgzWEVEMGUUy1v9fdRxV,DrCcHpAWj8a4JU99QKtwfCynzdhgQeuieAY9WadZD5Ry,"FireDog 🔥 ZERO FEES",0.7178030303030304,0.3962391774891775,442.16666666666674,244.08333333333331,616,0.3229398855649805,0.47451551153882626,true,0.01861580039705997,0.20303770769729146,true
CZLU7uNs1SNvmV1vodR29hwJFjQ2eVUXsQJwGt2SKVKk,5ni6KoVM62cRJNfFFKGdiyDfYbKWWAGZ21cfGZcj1y66,"Custodian 💼 0% fees +MEV!",0.7003066378066378,0.3933080808080808,647.0833333333334,363.41666666666663,924,0.3329881472692486,0.4570672668473859,true,0.03553682566777118,0.18611668242658025,true
1znL3zFHi3znoaz6T6rnnEnRj8Ar3fohDq7ZNk37sUL,A1taSaBJrLMrqfWsPESYDujnZv5yD7bF35LjXoyNXhzN,"AltaBlock",0.7264170896785109,0.39260786802030456,1144.8333333333333,618.75,1576,0.3459890501022458,0.44126995857495455,true,0.05317735784155487,0.16847615025279658,true
b8ThsbsARWyjqWrBdU9JNFhXg8ZAjDaJtaqXXzy1sRS,CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,"MARGUS.ONE 💎 0% fee +MEV!",0.7190581854043392,0.39201183431952663,1458.2499999999998,795,2028,0.3507834754706069,0.43484026723856134,true,0.060006258642669695,0.16164724945168174,true
BJu6CLyEP2M5Fvj88DF7ZcJYhs9qb2FYBBrVKwrFYoQk,HAK7iPgQTFwqEzPfVrRDbG5epFdk1dsA9qQexytsDoes,"StakeShip 🛳  Additional rewards",0.69258872651357,0.3913970076548364,1327,749.9166666666666,1916,0.34902981032468694,0.43546671675166326,true,0.058541994238507235,0.16311151385584421,true
CbyfiyQAy9pyWKrAv3KViqHgcDPQ9ECmYx3eaQoV5hBw,HFLsfstZkJeWDgVEA5fmXeea876Ad9f1VxrbXk386bBY,"Consensus 🤝",0.6849343185550082,0.391351943076081,1668.5,953.3333333333334,2436,0.3536640677979781,0.4303817048410482,true,0.06445706029214136,0.1571964478022101,true
4o2TxN5RNxjiLvEbK56ZyaZ1bg3ZTgaTLpPRqi8vEkRS,8guXF5HQVU4g71ZCnn6aEJxQyb59NaEc4XCGjF5arsiH,"BLOCKPRIME 💠",0.6778954802259888,0.38954802259887,799.9166666666667,459.66666666666663,1180,0.33604922001698834,0.4458446290073841,true,0.044202575714675715,0.17745093237967574,true
CyUEJ2KvRCDZqPM5PZ7RVznyjsto8zKc5or6CJZJDPda,AjdEzodq5LpRA63AtQaiHyTLDfjTkr6csrtYWiSDPjaK,"IMPULSE⚡️",0.6835069444444446,0.3864930555555555,1640.416666666667,927.5833333333333,2400,0.34864779826447995,0.4257611069729506,true,0.06411058204625394,0.1575429260480975,true
Bnqie7FYWudbSuBjyRHzoKQrz7eGFxmY9wFAMQKKQjEe,6xwWwNVXJLGhgPfBpew7UDcSjQr73McXSRK2EhdhcL1u,"Paradigm 🧿",0.686541565778854,0.3842816787732042,1134.1666666666667,634.8333333333333,1652,0.3389708367335341,0.4316938411332001,true,0.05451904626167191,0.16713446183267955,true
5X39mKkK1QJBnFmzryeRbVmSKQDHR8bvUMm22gQS95YL,HsCdVYYZAVSKhykpJdrmNKN15ePR8WugGXMbkJb8xdsU,"LIONODER 🦁",0.693359375,0.38264973958333337,355,195.91666666666669,512,0.3035897376123879,0.4684491557615598,true,0.0096832747462718,0.21197023334807963,true
Bs1AYgU6v6MiKivhpNpHnU9VePJAfdeC1yC3FuRaBWNa,FPjq7vB2V3TiseJJSPsp47UWSfT4AwvKjiU7GEro7bX9,"Aspis 🛡 +MEV",0.7137235449735451,0.379728835978836,1798.5833333333335,956.9166666666667,2520,0.3429390959338942,0.417954797710202,true,0.06523643838359994,0.1564170697107515,true
8bDP7mZsx6Z1pZbRoMtzj5AXaqoyBLqEfgAi157AnKJX,P4f3F3VfMhKvpGQXg2MuvLfWmZui41gvcH9XKtYDiFX,"SOLSTAKER.PRO🚀👦",0.6803949903660887,0.3766859344894027,470.8333333333334,260.6666666666667,692,0.3083828056929424,0.45026829330215623,true,0.02382663990693351,0.19782686818741793,true
2x3pmdwex3s71i8c4VvnHCnYTwXtqPU1LgdX5BLDtN9L,ADmLWUm2eQ3KFijFbqa4bVfiLVmW5iqjStE5b8Wbti1y,"Visor",0.6602660642570282,0.37211345381526106,438.4166666666667,247.08333333333334,664,0.30274441034683375,0.44718320801585365,true,0.022011240781205463,0.199642267313146,true
2vRvja1nwPE8AFscyYXH5rhYqjbZGMMgTc3D2NgECYus,3bMPt6XEAR7saJYd8H8QpomKkTedLawU678pHvmjHg3Z,"MagicNode | 0% Forever",0.5700320512820513,0.36618589743589747,296.41666666666663,190.41666666666669,520,0.28885830225079134,0.45108353820334524,true,0.01046431716304197,0.21118919093130947,true
