leader,vote,name,Sc,Sc_p,R-Sc,R-Sc_p,slots,Sc_p_lb,Sc_p_ub,Sc_p_flag,Sc_lb,Sc_ub,Sc_flag
BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH,G9x1mqewTeVnXLmv3FamYD5tq1AdS395RHH3MLQPj6TY,"",0.1306875543951262,0.09770670147954745,5005.333333333333,3742.1666666666674,38300,0.09196193515665971,0.103769326257238,false,0.118855109713599,0.14618333771975003,false
B4dn3WWS95M4qNXaR5NTdkNzhzvTZVqC13E3eLrWhXLa,5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,"Mango Validator",0.11642156862745101,0.0976890756302521,166.25000000000006,139.5,1428,0.07121114421136794,0.1326064873139936,false,0.061754509021003906,0.20328393841234513,false
9dH6wfdJVgnDcbCUjT8rkmejAzTnGQaFarmLfvBYXANK,GakAanHMN4dYY8rMKL1e6uUKjNJj2nN2sENFaxzdMEBm,"",0.11588541666666666,0.09765625,7.416666666666666,6.25,64,0.023692127042797967,0.32553526557437806,false,-0.2017457544450751,0.4667842018784241,false
9MYPYNS8MmwcrZLGndHFvw4eR9BYhdfJj6jBk2iHiE88,696fkFqwiLxsDG8Jr5MvU9kvGm9uuMuTPh3rn3ybRNQm,"BlockStake Labs | 0% Fee",0.129739336492891,0.09758425487098472,328.5,247.08333333333331,2532,0.07697486826053743,0.1229764617360821,false,0.07937586325212165,0.18566258418122739,false
8n9KRHDRDuZErZwdwzhtsTFJxmHqgCQ4ddZcdk6GMzvQ,xSGajeS6niLPNiHGJBuy3nzQVUfyEAQV1yydrg74u4v,"NodesGuru",0.14260057471264367,0.09734195402298848,33.083333333333336,22.58333333333333,232,0.044609667853200016,0.19939848883875672,false,-0.04304534393273507,0.3080837913660841,false
7cVfgArCheMR6Cs4t6vz5rfnqd56vZq4ndaBrY5xkxXy,FQwewNXahV7MiZcLpY6p1xhUs2acVGQ3U5Xxc7FzV571,"Blockdaemon 🧱👿 Validator",0.13527080315467568,0.09732617093191695,1120.5833333333333,806.25,8284,0.08538089677652734,0.11074030992700272,false,0.10313861302032926,0.16189983441301978,false
6dtVKjb6vRwNAekki2FXhKv8WTNzQ3xW6HWMCNWqtoDy,eondcw2upjH14EuvBzmn6HfGEGo8t9hG9JbXtPj6cym,"EONpool",0.13127240143369176,0.09722222222222222,244.16666666666669,180.83333333333334,1860,0.07365791799846615,0.12728922939777207,false,0.0705145549710639,0.19452389246228513,false
FWwwP9tNttSy9dJFxwf6ebXWfc6VJXqFNMTccrMiLFTH,5orRi4tMEGneZ9U2y381JnBEnsqFJDBSNQLhBn98Bkcv,"Quatro",0.12882377870241948,0.0972029588534443,1114.5833333333335,841,8652,0.0855066800406081,0.11030616599459567,false,0.10377023261891644,0.1612682148144326,false
FGiEdzde7Fco2WLpNQMat299hUVoykJdaA5hxdmCzHiS,3r5ZXC1yFqMmk8VwDdUJbEdPmZ8KZvEkzd5ThEYRetTk,"Vnode",0.12804659498207885,0.09717741935483871,238.16666666666666,180.75,1860,0.07361886605393939,0.12723939893377786,false,0.0705145549710639,0.19452389246228513,false
HaLanfo94ezLc3JZ55qqxr7W3qbe1PprJyv2uEtriEqN,8zHJtME22tiY3UsSHtDJXo2J8hUfwikBxXNbVqQzA92r,"Bella2.0",0.14104132680804787,0.09711460032626427,691.6666666666667,476.25,4904,0.08188168082653903,0.11482696201286045,false,0.09433309492222403,0.170705352511125,false
8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,5sMmkL4BXjU6vZXQxE3RquH2CR8v8Zbfi1EAAFxLfxMx,"Alpha",0.128714335421016,0.09710334029227559,1233.0833333333335,930.2500000000001,9580,0.08596125209339486,0.10951659911897141,false,0.10519812822480552,0.15984031920854352,false
